,2x9,2x10,2x11,2x12,2x13,2x14,2x15,2x16,2x17,2x18,2x19,3x8,3x9,3x10,3x11,3x12,3x13,3x14,3x15,3x16,3x17,3x18,3x19,3x20,3x21,4x7,4x8,4x9,4x10,4x11,4x12,4x13,4x14,4x15,4x16,4x17,4x18,4x19,4x20,4x21,4x22,4x23,5x6,5x7,5x8,5x9,5x11,5x12,5x13,5x14,5x15,5x16,5x17,5x18,5x19,5x20,5x21,5x22,5x23,5x24,6x5,6x6,6x7,6x8,6x9,6x10,6x11,6x12,6x13,6x14,6x15,6x16,6x17,6x18,6x19,6x20,6x21,6x22,6x23,6x24,7x4,7x5,7x6,7x7,7x8,7x9,7x10,7x11,7x12,7x13,7x14,7x15,7x16,7x17,7x18,7x19,7x20,7x21,7x22,7x23,7x24,7x25,8x7,8x8,8x9,8x10,8x11,8x12,8x13,8x14,8x15,8x16,8x17,8x18,8x19,8x20,8x21,8x22,8x23,8x24,8x25,9x8,9x9,9x10,9x11,9x12,9x13,9x14,9x15,9x16,9x17,9x18,9x19,9x20,9x21,9x22,9x23,9x24,9x25,9x26,10x9,10x10,10x11,10x12,10x13,10x15,10x16,10x17,10x18,10x19,10x20,10x21,10x22,10x23,10x24,10x25,10x26,11x11,11x12,11x13,11x14,11x15,11x16,11x17,11x18,11x19,11x20,11x21,11x22,11x23,11x24,11x25,11x26,12x12,12x13,12x14,12x15,12x16,12x17,12x18,12x19,12x20,12x21,12x22,12x23,12x24,12x25,12x26,12x27,13x12,13x13,13x14,13x15,13x16,13x17,13x18,13x19,13x20,13x21,13x22,13x23,13x24,13x25,13x26,13x27,14x13,14x14,14x15,14x16,14x17,14x18,14x19,14x20,14x21,14x22,14x23,14x24,14x25,14x26,14x27,15x13,15x14,15x15,15x16,15x17,15x18,15x19,15x20,15x21,15x23,15x24,15x25,15x26,15x27,15x28,16x13,16x14,16x15,16x16,16x17,16x18,16x19,16x20,16x21,16x22,16x23,17x13,17x14,17x15,17x16,17x17,17x18,17x19,18x13,18x14,18x15,18x16,18x17,18x18,18x19,19x13,19x14,19x15,19x16,19x17,19x18,20x11,20x12,20x13,20x14,20x15,20x16,20x17,21x12,21x13,21x14,21x15,21x16,22x15
B cell,0.561242034682361,0.462296706776495,0.380136173570525,0.791257843871381,0.382423385301151,0.0231922814669549,0.122060233539448,0.149558603082048,0.160187469449784,0.520721935742634,0.690611449806748,0.358359364974073,0.403887558129986,0.331998655983444,0.817992926595293,0.937808561131198,0.472704455257885,0.7393859036094,0.295339200543486,0.311047467935802,0.207975901661589,0.0967434033669866,0.633963093453944,0.454651115393701,0.246726185888536,0.499367520931885,0.54298790106744,0.248003583504261,0.46510492639185,0.810823045727214,0.870657689182169,0.888123419474466,0.393429126796908,0.264970502493529,0.115855048015912,0.269424928059852,0.401170315540573,0.441762154218621,0.6509298673201,0.77499223862052,0.227493132742678,0.147230389567615,0.655660558139275,0.868640011103122,0.580340504996721,0.500949449743302,0.954163768154278,0.716598993704374,0.695564693970947,0.403801390351299,0.178926044560951,0.222799560534387,0.46579360573285,0.999756659846861,0.444156749354876,0.792825899560556,0.199743067805689,1.0027660606242e-07,0.993653142852309,0.536926825757394,0.17509751339306,0.365850347221017,0.401130680146872,0.696574280728378,0.625424887665141,0.855184532090969,0.545957520671538,0.738165013432342,0.67203987699911,0.19845605682145,0.341689654136787,0.765920138848077,0.484231781326584,0.331754806481003,0.612398169612025,0.139039178230074,0.0525264576844552,0.040870195148426,0.0559257209492477,0.0127634486838105,0.24496897300872,0.239977928223884,0.312956566414372,0.375931653437613,0.56857597561003,0.936740201043774,0.804826366045986,0.915567197394792,0.593847779466183,0.24278402589946,0.36493820033235,0.271999592962094,0.542631800871663,0.325225433053039,0.999988617548806,0.517812852253313,0.0970803620385383,0.155204704504058,0.0569743416630463,0.0173950410366419,0.0632669585380844,5.27174246956056e-07,0.24631041328928,0.255092809677714,0.720040443621875,0.559139864764318,0.430968088081668,0.296984963842043,0.258266123786323,0.275379204359261,0.362119950862961,0.352901274256201,0.489656093257776,0.186542191448265,0.085798546648728,0.0476254154922086,0.065635925180496,0.0174670633987292,0.0579788255573948,0.142478616901468,0.0265763768066667,0.20352935100149,0.401916598003359,0.299055735442077,0.314656067205751,0.36107763880296,0.399153404606607,0.302927836587968,0.410590651426855,0.896817627587093,0.194021851277756,0.145510565489251,0.0600724811847456,0.113953986765646,0.000226220967963994,2.04661319210172e-06,0.0133686070538969,0.0126320457705098,0.00252567691360788,5.6548411200766e-07,0.407022886750423,0.457765088864975,0.364290847964835,0.119362891347311,0.353828257728087,0.187245175057528,0.962604037457315,0.204256292079719,0.00068408561725335,0.006981976117571,0.0453638691687854,0.0539490083377168,0.0238541890931796,0.0270739360392171,0.0388463017265025,0.0461204843982613,0.0294845678650063,0.478303452645481,0.589847509044902,0.100608436822936,0.263236621348645,0.28920905441533,0.223912868838305,0.0434332860254293,0.0455812231127784,0.0527634587603898,0.033074052115801,0.0848771649792028,2.93921759337785e-05,0.0316329428674123,0.0570971603993038,0.00884254719808173,0.731733610271514,0.125318369314312,0.183300702919355,0.0874859861838501,0.961958207680198,0.174078397826494,0.0766259495623065,0.0286078662536811,0.000431673550120651,0.0174416857256779,0.0168759645974932,0.0346757736033856,0.191922845741761,0.0225935773713657,0.0386296602578751,0.0199068787971719,3.58222711831931e-07,0.317883421648569,0.188032649134743,0.510861085906698,0.020811356101571,0.0267536663080958,0.0227349366596919,0.0217510147925057,0.00285208752778143,0.00599947039623592,5.83847755253797e-07,0.0248350947969232,0.162881694936562,0.148055722459418,0.0387994728998382,2.48849149137465e-08,0.137265686775988,0.249114939153602,0.999954143201347,0.0476714122965951,0.0151239448802763,9.85965048988739e-09,9.42168196532877e-08,0.0449809741208778,0.0697632179096228,0.0364747334181268,0.0527402722057811,0.0796266663577816,4.13113062482345e-08,0.0350595789293894,0.0263948300401026,0.238390137899417,0.335746580596117,0.438127591078137,0.521089993626188,0.0191377924960395,0.0280309936149172,0.100493309154476,0.00690185375491169,0.0356401557046721,0.0381844797635264,0.0520132474865736,0.180207255019649,0.0663054222921225,0.101453360324347,0.10177960061376,0.164503438887277,0.228416383102224,0.313072463388349,0.0197684560163647,0.0903063256561368,0.144759021841936,0.0302860557226391,0.0313979427954484,0.0648212650404531,0.544613221667265,0.985962560643341,0.0243181363889396,0.401029203144334,0.257271565115709,0.40605444235095,0.539434149547047,0.0715227457228147,0.050310329173679,0.0405096289691831,0.123364776118605,0.589474188301913,0.0946172492922621,0.100131999901237,0.540677273066029,0.0210493389417078,0.73956715652105,0.294684095753977,0.935751941003387,0.916311384890763,0.929839325818327,0.999124157078091,0.37485732747455,2.146801960149e-09,0.154026395435828,0.985697694292719,0.292218504121654,0.122265130802292,0.545683134402332,0.537172794697611,0.196051839844492,0.969049576792596,0.0310577162365672,2.75795943259312e-08,0.164168321569947,0.316718918250043
CAF,0.113154129545268,0.156831507896903,0.171855369374089,0.0348799722053656,0.340059359716791,0.179587927917703,0.361421492248543,0.104628200109666,0.170253700196667,0.282332524570141,0.128828623411764,0.128442666435427,0.166964166503522,0.144206137090394,0.0656863452082365,0.0190625236155365,0.201855809499774,0.131519504875182,0.18344465325603,0.202873334295001,0.0965015688299333,0.332464447172109,0.152083848749825,0.16100191035642,0.0296694638740471,0.0916074482688715,0.00571998705960549,0.202177793358643,0.112970526097,0.0666322671565957,0.0242168590117522,0.111723983418454,0.183211395288225,0.191893337046479,0.196020257794002,0.181350849177736,0.12120337913472,0.0789996017254875,0.049978426547556,0.0548072550928492,0.0759571302865953,0.0178124534054526,0.0545212425086525,0.0323904763659651,0.241910539850059,0.13074207825541,0.0246354649255839,0.0239687835689351,0.0548286471606177,0.342788101087189,0.187013638200655,0.2426286565696,0.133848433706492,2.10244541385179e-08,0.0662861274290214,0.0668319046151397,0.03275248383572,0.0235547209557966,0.00581570954649066,0.0363055850874503,0.157029477678275,0.183540283199489,0.132733120244513,0.105997611281463,0.100522568824633,0.0501413209082184,0.163862427065413,0.140043495445457,0.0920851515202128,0.122879728371597,0.289619135406824,0.176366136782704,0.0881245033265067,0.119938432889905,0.150234112763147,0.0373742712859706,0.01090758919878,0.0324772583368925,0.0481324766045914,0.0269292597712405,0.152734509831596,0.271469326544489,0.226509327177483,0.136322909555992,0.189476006645502,0.0632501658702964,0.080292105673638,0.0428327199922017,0.113679617261983,0.0945397228857715,0.329207473888104,0.228355683385945,0.317690668628759,0.231749828084189,2.10837612974384e-06,0.0736936727311559,0.013666872705244,0.0150527517306254,0.0305200391009059,0.0188958074545212,0.0159292776760331,0.0291598668271994,0.269213104212063,0.169995941331312,0.238374278388123,0.0978974526669957,0.206450730250176,0.11864009761615,0.0513355152279536,0.221630031970534,0.345128434266875,0.131351215297778,0.0679518576123231,0.0326425779393341,0.0208859442624133,0.0169260046764689,0.0673516304639852,0.0406510942432803,0.029542608326199,0.022135476525459,0.0139581952931676,0.0912941428196919,0.176503810260263,0.153305558072917,0.0947828085075801,0.133022562414253,0.164736266074972,0.16610474806743,0.119538357211203,0.0978943699292585,0.00479362482319154,0.0217534796214538,0.0291700726113421,0.0460226653790191,0.0523455522820827,0.0172440048162543,1.68299672958582e-05,0.00595588865789405,1.17684379702688e-07,0.00201351609144889,0.0266837037088864,0.245082998479972,0.209507078036305,0.0793845397120408,0.201170716404457,0.414385173543696,0.0368870655401496,0.011740437929319,0.00929474111397351,0.0117285584336707,0.0247292640176295,0.02759802607637,0.0152332876355548,0.00590489037751026,0.0373086327963512,0.0122825583525434,0.0133473194481741,0.152191589932623,0.378062892926781,0.11671568609138,0.245189324423388,0.243000031902285,3.26513106801018e-08,0.00162867073402108,0.0229928093802508,0.0284350657157565,0.016901902318051,0.023120090544084,0.0266514126472213,0.0275029639315298,0.0145984054071769,0.015618546412936,0.0513701937477077,0.120464995497021,0.189554199017597,0.0890015867465138,1.05382957087646e-07,0.0310561811943762,0.0164667773232684,0.00269387209430389,0.00317683187243693,0.000896832763255905,0.00192495950843244,0.0267621339973179,0.0340186859074612,0.0433563075374748,0.027266324914325,0.044859186723809,0.123102312096601,0.133238133412128,0.124814402851372,0.275539921097851,0.0116246580346433,0.0106876650489226,0.0152682834481522,0.0445087421569566,0.000102666980716801,6.71860914553705e-10,0.0179521140339943,0.0279145977811001,0.0476570911303046,0.0766999343723286,0.0227389604026109,0.070565302972299,0.00682392386514229,0.358582676212013,1.40609802416855e-07,0.0551592670151823,0.0158145625516935,0.0400832138263861,0.0057662976137618,0.0411424657115105,0.023056323850094,0.0266645573709838,0.0386917283175496,0.0543331868448872,0.028268755084893,0.0233004672211345,0.012562973978478,0.0930759334652717,0.211423937614631,0.19873612270283,0.0329264381583814,0.0382046755599509,0.0226928253221159,0.0173443576502747,0.0234501414474655,0.0165365607932387,0.0267681699610162,0.0653314992588795,0.0373815444949598,0.0337718213700381,0.128401286430619,0.0736870624086493,0.0481625197327636,0.0705765007864002,0.29091517093964,0.0569325739243092,0.00933430014809318,0.0390964605831123,0.0107749831446422,0.0165629944238692,0.0175637715687848,0.0730586249435662,0.0139266201418438,0.0276251152023712,0.280000589164318,0.289789138199507,0.116652193572738,0.0120330034254483,0.0329488254489514,0.041856606738132,0.147276114784327,0.518204725434928,0.204372730837738,0.0341691938807383,0.0214296365512548,0.0196093113616932,0.0336281225891563,0.0678928653617877,0.19742617290002,2.26280288099952e-06,0.0609431743135324,0.0701497326985287,0.000220502263071275,0.302038333235327,0.0112566929929014,0.242453450801986,1.24364200652618e-06,0.0633471536409829,0.0450883738585222,0.186492798903194,0.319829967482069,0.173462586547602,0.0309071985587876,0.0333548277342523,0.028114991789998,0.0287464209465652,0.0648647021646561
Endothelial,0.221273396555197,0.3808447799884,0.429020726279453,0.083098165560046,0.200693477938811,2.48678859709351e-08,0.0889808448922041,0.154165813403706,0.181958443457638,3.2072140063402e-05,1.50772120090865e-08,0.354281933608385,0.387599702880786,0.325083607401848,0.0988091934459457,0.0359401715770545,0.249449751108475,2.45133833035841e-05,0.166568245410333,0.0632388874680548,0.0809610544311889,0.082804919297971,0.0996507035808137,1.49269177374866e-08,0.120072443823027,0.0979274764856629,0.0966656431557188,0.440992305515026,0.2798262851584,0.1201930943593,0.0433435691563041,1.83771953217402e-08,1.85098626827882e-08,4.70223746434836e-09,0.100929958531491,0.0661995175518764,0.0373786236532581,0.319686960805011,0.0924710275131705,6.64836412042673e-07,0.179711744941763,0.204121043936689,0.0991917623237178,0.042114093436053,0.121768711303375,0.35083528694938,0.0211795309391695,0.0707141966882966,0.071876085983044,2.85433030142894e-08,1.15981218623248e-08,0.0316579964449199,0.0604764214707218,8.29356364680557e-09,0.105585070916974,0.00389527671169278,0.0485652386480688,0.0390807631553159,0.00043575305120895,0.159917382173124,0.0314845278469851,0.106097626491452,0.123435445923871,0.188108251134453,0.0644568184715545,0.0859503395434894,0.0987871483286639,0.00411826366198389,9.93028147533774e-06,7.61183606096331e-06,0.10230470079697,8.57156154198502e-07,0.172732410587732,0.176361024668115,0.18894168262787,0.0750709951007579,0.0430836119772919,0.0320116065676862,2.91141507006932e-05,0.0754392385932632,0.214949568086542,0.000422158977343043,0.0937590684525329,0.0399468166851837,0.0530617335445159,7.02665243068939e-08,0.0778886194512924,0.0169935247975315,0.00399433214287324,0.0949094790810509,7.12405212796792e-05,0.0299020417465649,0.0880719836115465,0.0136153181754065,6.95622356246237e-06,0.14725098365743,0.0607608066472843,0.0531360747501544,0.0139277797980508,0.0318005385273163,0.0250450997009728,0.0504400029107372,2.02561711548753e-06,0.0598981892578326,3.48377669875643e-08,0.112001758858658,3.97133112147588e-05,0.0548098447922683,0.112262849281258,0.0457894955239865,1.0722890179659e-08,0.0276491342908475,0.0274194320070309,0.056262115069495,0.0407062022667891,0.0241534491038203,0.00224883897686883,0.0296366676474739,0.027939341610305,0.0399223716614582,0.0576484817000416,0.0708363567624421,0.0605765573709375,0.0737241288802536,1.45144087783223e-06,0.0988139565075937,0.0635909416335681,0.0757958314249876,0.0444203138880722,1.25496325807179e-07,0.0458503310663283,0.0457400669158785,0.0253275521328977,0.00226243510541999,2.84466136431918e-06,0.00461729553151809,0.107971648746874,0.059712219896044,0.196026309283806,0.00642921924724931,0.043861439769464,0.033505841519401,1.38378088966591e-06,0.0730412862599171,0.00591251851741274,1.36952194562237e-08,2.04783990379378e-05,0.019526417384687,0.0344534766965261,0.0549631319566336,0.0357842506597249,0.0534993994690703,0.0285800608876576,0.0323864222153394,0.0329029504307188,0.0600899391375971,0.0250888326485161,0.042896530633338,3.27540604091304e-09,0.0235251674841822,3.35921305243306e-10,0.0636458124254003,0.0564341657579321,0.0412967636295042,0.0108440740833504,0.0396629663286854,0.0270052281057969,0.0325678031969257,0.0347389646667944,0.0521664053854861,0.0366948959606697,0.0491763224775559,0.0756534130457856,0.0689925866121162,1.35690718507136e-08,9.65881816922381e-07,0.0378464719834156,0.177691276316365,0.0326183695342545,0.0368698846193252,0.0606029640480212,0.0345412360256219,0.0422998168491117,0.0315499752599562,0.03128484125992,0.0271758450486462,0.0103858906580514,0.0429244970336247,0.0147755795593359,0.187184622319295,9.25823666400868e-08,1.0333129461439e-07,0.053694250462166,0.0270001544689949,0.045193477136222,0.0271194496985897,0.0316338477881984,0.0420892469609313,0.024206908878078,0.0422323755784322,0.00482936560593824,0.0572168347449438,0.0559604809456914,0.0188311864918047,0.0291082221497213,6.29869099407936e-08,5.82049171133779e-06,0.0300417219869327,0.0350811056134073,0.0174973256144662,0.0487408358063386,0.0500003213801152,0.0238242468397339,0.0612221655458773,0.00799874925748767,0.0443224497935197,0.0341263646645178,0.0356036147858659,0.0423597936996202,0.148886667658892,0.0206161110381127,0.0273174712720069,0.0381203370489419,0.0391985875947586,0.0639751967090404,0.0367214735074922,0.0263917588138898,0.0433823180694569,0.0531765787465061,0.0449074510638807,0.120070565847492,0.051910496357757,0.0905800340524033,2.69325286319763e-06,2.36186474110519e-08,0.128849759383289,4.01889068030318e-09,0.061149782252563,0.0520237776846225,3.61472570815498e-07,0.0542218727298052,0.0229038960929616,0.0392703603228808,0.0601745504824938,4.47389428908272e-05,0.0476776342064583,0.014406228884553,0.00508516874725159,0.058997275753474,0.0231681617034396,0.0116869303369008,0.0154934885236418,1.00334766784817e-06,2.82241372221332e-07,2.90870759107137e-09,0.0557428836849858,0.0355991214937693,0.0563575701178204,0.022198215334031,0.175735686411942,0.0395152908910064,0.00528257082299839,0.0034230669974497,3.87449782757446e-08,0.00020363013473033,1.2438655169144e-08,0.190059607245352,0.00725240589408073,0.00570383274934928,0.0321919312586335,0.00336593386410808,3.7431007732029e-08,5.99404483678401e-09,0.0334302893016524,3.00712374448977e-05,0.129864541516523,0.0235814746027565,0.0659806861564765,1.58048666101737e-06
Macrophage,0.0430869935981925,5.65508123474472e-08,0.0188412968627931,4.60416530762606e-07,0.0768230329339821,0.0248525058549655,0.0378231148553458,0.0140343673953089,0.0201026574656509,0.0760709077952989,0.0226265978433319,0.00938948826352,0.0105152579661958,0.0108617772328179,0.0175085142931236,2.5974574372638e-09,0.075988591450341,8.18456478850105e-08,0.0150352674613519,0.00358481384655509,0.0459083879403383,0.0632094691099123,0.00934219624717211,0.0597316966180207,0.018667009500441,0.0580052546968803,0.0204838585178446,0.0361953684606501,0.0207775397670658,4.10379065111232e-05,0.0115908160150834,0.000110506562418871,0.0138894787947321,0.0309996672818778,0.101169816467124,0.0403880424419338,0.0322407421629685,0.0246456126694631,0.0557625410590675,0.0524208873492623,0.064474319352633,0.0863718462068109,0.00599738845705719,7.88680315808123e-08,0.0559798885435625,0.0133240977196704,1.32656080758593e-05,2.4818711513297e-07,0.0148335981547812,0.0383092098930029,0.0285085900904303,0.0760505048328554,0.0509020375722459,7.63313388656141e-07,0.0502608179650568,0.1363819820933,0.0403733923387193,0.0476015199380279,7.80561606182164e-05,0.030619451354836,0.0584878035470861,0.0702932673548635,0.00587279756300761,0.00374341205844339,0.0303137171128918,0.0084090424448313,0.061797459620486,0.106830731236157,0.0450389386094439,0.0419258145233174,0.0436235713187499,0.0577047979770697,0.0480042402394516,0.0604716312007307,0.0194137308420315,0.137775408929092,0.0476865357143162,0.0260070968980668,0.0147830942340225,0.0755992665477272,0.0878373713159566,0.0503961842537475,0.0401571523918031,0.0489302457267901,0.0422018875955167,7.7706277862115e-06,0.0369056094849216,0.00108567228802795,0.0436600146418242,0.0390507978914288,0.0174628670986108,0.073280320382152,0.0515892582649602,0.109836536412675,1.88523212483767e-06,0.0491512352671241,0.0370486312725404,0.0293679273730714,0.0143160918202705,0.0134231109845156,0.0366664840246717,0.0670468274592001,0.0505387041407194,0.0441814856008597,0.0365229101704061,0.000804303881728312,0.065568747084298,0.0315378778798621,0.0230960088137929,0.0671821071242496,0.049040969431746,0.0976852604333864,0.156657912636326,0.0334996666211403,0.0140381190385829,0.0129545381404315,0.0423273084877472,0.0263372895850128,0.00909582019947243,0.016334083249341,0.0194185733101136,0.069689066713506,0.0662057350012606,0.12708617424828,0.0812661262928639,0.0418482934888044,0.0629396844684112,0.0456235836574718,0.0744976028863996,0.0052796714641575,0.0831725109471962,0.0198582947787971,0.0108771846435213,0.0227818798986036,0.0122817060262338,0.00168098609384125,0.0039707020585739,0.00918960756754779,0.00531495944573311,0.0785175958919201,0.126760597790143,0.0659078062316285,0.0437484555339476,0.0470344407566539,0.0469193854666476,0.0299942036047476,0.000421847892920206,0.123255702323295,0.0166007558472995,0.0626282713039845,0.0188522354257209,0.0261561392227598,0.0157296639543633,0.0287961932352558,0.0412148854086825,0.0300286003564413,0.00769917022176387,0.0535762881903198,0.0112055038224384,0.0702537857634087,0.013854563860022,0.11389882856279,0.0750340681423086,0.016921991330935,0.0109214435049821,0.0657743163415686,0.0143848505306479,0.0116066637464101,0.0366799210904633,0.0151641287261938,0.0297103363161003,0.0467937621752168,0.0428944150758237,0.0647954028586743,0.0939153842085257,0.0935747242021703,7.80647559616618e-07,0.0465811533821094,0.038183664712878,0.0119649281822549,0.0100865648222336,0.0191178396375257,0.0107974233701002,0.0267973026640083,0.00583697042681551,0.0264111203181987,0.0133220035720853,0.0954530118311172,0.0628445807340935,0.0175742306944441,0.0137266231177347,0.0849020511929102,0.0492764948109469,0.0251968212957909,0.0111908763407523,0.0287753335947097,0.0177591124832979,0.0451980419811455,0.0367167881511352,0.0357536491481715,0.075792686527439,0.079670341524725,0.0525050778179955,0.115505775376142,0.0384568950108964,0.0173554286957735,5.90390274433849e-08,0.0383647727788336,0.0519760826496809,0.0373988841956917,0.0387997499516406,0.0572720766185529,0.0429031926210523,0.0304407843381251,0.0466641607221259,0.0885217653392409,0.0718864386537622,0.0187388906990546,0.0189907973991896,0.013851602085885,0.0190780382288198,0.12666675110824,0.0457248986935877,0.0135631521246547,0.0796015507929737,0.0166828188569755,0.02882992270868,0.0159897419563025,0.0162779476250495,0.0716047805035225,0.1154113711684,0.0936361309288298,0.138315352501257,0.0587493624735271,0.0883310495069631,0.0323339470699236,0.0867430986459944,0.112236164530445,0.0318352171782978,0.0526756692095498,0.0185692294808592,0.0106972289013907,0.00906659662349346,0.137413388883799,1.39928731590512e-07,0.0141101265753473,0.00879975728405641,0.109762060841203,0.0199007684286323,4.10090050532148e-08,0.0200508022168585,0.028012196985594,0.0273276702884806,0.0169447504056851,0.0940359762056712,0.0327760208813351,0.059613476438216,0.0551202410198077,0.106213332303449,0.0167960943591383,0.0863107169312633,0.0550730477051362,0.018869232788371,9.50750452132507e-06,1.87087430615808e-07,0.00159165797223949,0.0783927265136692,0.102563514504408,7.4961316523401e-07,0.0603925766964586,0.0413369448194709,0.120811357003798,0.0405241593013236,0.0195971977056971,3.65495834893416e-07,0.0870249146758025,0.0900101095972155,0.140031243348219,0.0790770834898209
NK,3.44413425253365e-06,9.41218475094542e-09,9.99782276765652e-08,2.97962778510393e-09,2.90131805116014e-07,0.00456868523891361,0.00117641627051403,7.71390566351132e-08,1.27483442896849e-06,2.07886105530938e-07,7.9892151144451e-08,0.0105582887713082,2.71517472169917e-06,1.46167460295555e-05,3.70175275347901e-08,1.2837189833445e-09,2.19022828870861e-07,0.00406168370628817,2.72903761380945e-07,3.81909320353918e-06,3.56220426111308e-07,2.65107058445893e-09,2.7622383152804e-05,9.9421320556358e-08,2.49791584559428e-07,1.05132786089507e-08,2.91606690694643e-05,2.75905961851305e-07,1.96402917087996e-05,1.11926922678478e-06,1.74933068752307e-06,8.84969902626998e-09,9.53063918204284e-06,0.000189408290011929,0.00586027240646816,2.79934744401459e-08,7.71365314727910e-09,1.39419939893099e-07,3.7580086142558e-08,1.48418343180104e-05,0.0144073718638778,1.26617377753277e-07,3.72398695743456e-07,7.55315697005845e-09,1.5606101468891e-08,0.00405884186066888,7.74606255524556e-06,9.4674407436888e-05,5.37254661652776e-06,0.000442923631472265,7.65582361357213e-05,1.33780142763871e-07,1.18146246291989e-07,6.18717980402773e-05,1.71892591316536e-09,2.47183930580478e-05,6.06680009794702e-08,6.55400982334002e-05,2.63682408475328e-07,2.62998372614798e-08,4.95419571450496e-07,1.00889986909627e-07,3.18456042241158e-08,0.00557182230520271,0.00995098962190192,0.00010423111929881,1.7152562612777e-08,1.60617765524284e-07,3.09809088062409e-06,9.90610125249959e-09,1.26482275919692e-09,2.00172529318516e-09,0.0231809141124035,1.75731941581437e-08,2.13653471623645e-06,4.81048586248523e-07,6.91464091926511e-09,1.54560071960948e-07,0.00746893358424956,0.00285667102807102,1.01294195055854e-07,7.43787796494884e-08,4.54406031439862e-07,1.25694568832362e-08,4.61591913045974e-09,2.56533638075662e-07,5.96090713335582e-07,1.03068502107156e-06,2.77669421218853e-08,3.42507736781135e-08,5.58746775619729e-08,2.6600164964656e-07,3.51943327129562e-09,1.69892390847808e-07,1.20338666667177e-09,2.98286114993515e-07,0.00580216513335541,9.85787670739817e-09,0.00229838502401725,1.97179824744802e-07,2.04837561481846e-08,2.71913685928586e-08,8.52237559953157e-09,5.24229783471637e-09,7.32918266008168e-06,4.20990048329855e-06,7.91820500187168e-08,8.16322869536979e-09,0.00387188979228912,3.55915387575969e-08,0.000487707951255826,4.8339528476784e-08,2.62335739535448e-07,1.54156262239892e-08,0.00118024999781295,4.4298354865842e-09,2.36947170014359e-10,9.41097252795529e-07,1.11292753191708e-07,3.59833844090134e-06,3.54314853887487e-08,1.22109856254251e-07,6.76677508802758e-09,8.81540363862446e-08,8.05050123656876e-05,7.11401157628183e-08,0.000369911449699951,2.62949978126093e-08,7.63446055251661e-08,2.82715403877764e-06,1.02503817101282e-07,0.0102943820042936,6.9577832118458e-06,6.36484880185551e-09,3.94185565611576e-07,9.47451102528139e-07,1.25505054963887e-06,0.00152821950401156,2.25333920070707e-05,0.0182223776702823,2.73670479250424e-09,0.0100415932175409,2.78271690354395e-08,1.54962350998527e-05,4.67822755199656e-09,2.42468012687307e-08,2.03219496223445e-05,2.87058406897656e-07,2.69998239498177e-07,3.07871471614567e-08,2.46942117208066e-08,2.50987938326902e-06,3.62013286797047e-07,1.52618127257973e-08,8.50729419927826e-09,1.69925756687003e-08,8.68001013644517e-08,2.30331325711411e-05,1.16474720323559e-05,0.0248823123940287,0.000133066342331963,3.74571416646951e-05,4.90620003461334e-07,4.30698169499685e-08,2.12743462870056e-07,0.00945283515827502,2.11746068298452e-08,1.75462962613929e-08,1.70011704919142e-09,0.000105644700822583,5.87744066313801e-08,0.00775653735740882,0.000103409996664201,0.00144172855545496,2.83292036561356e-07,0.0019379462525721,7.61441830663163e-09,0.00948909254081901,2.38818615172312e-08,3.78786030598566e-05,2.59879218083732e-08,0.00108735074935051,0.0058168395651873,9.54439826677169e-09,9.75731932018839e-08,0.00542626854218201,2.59995613812501e-08,2.42587731134116e-08,4.8778207460041e-06,3.1639381524873e-07,0.000166700647849541,8.15965256923658e-09,3.92903169086784e-09,0.00569351833952647,1.7249601087384e-08,4.69307249515197e-08,6.39182691337047e-09,8.97559124027758e-09,9.28934651565914e-09,9.2730686146361e-08,1.98603583625818e-07,0.00103099312690468,7.17454433206411e-09,0.0217620884266464,0.0192076428017451,4.34017231716572e-07,6.51064777177068e-06,4.80369542457871e-09,8.87073135438842e-07,6.85057244226646e-07,7.83633778875935e-06,0.0209060342722973,1.0287668187858e-07,4.18408955885089e-08,3.0374600708987e-07,1.10618559401198e-05,6.48263093331637e-07,4.48397519471371e-08,1.63729562641498e-07,1.388294981959e-05,1.64857631739974e-06,4.01979025385362e-08,0.00307154626495078,8.19628014360013e-09,7.87227922501299e-06,4.8707881812184e-08,9.46809196536161e-07,8.06309987260537e-08,1.19173602742946e-07,0.00122123159356509,0.0197944278483168,8.79247325505054e-06,3.50972640076698e-08,7.05119235301493e-07,7.28906558706836e-08,4.28527462673451e-07,4.77767081530049e-07,0.00737980517717375,9.92512579978023e-08,0.000173416407535618,3.33876316051979e-08,4.49335027192396e-08,2.83358929255318e-06,2.51796372954743e-05,4.82614274472261e-05,2.43110572215197e-08,2.20244590835494e-06,9.40884856989659e-08,4.57977838269239e-08,3.26307825738286e-08,1.01801048040289e-08,5.08198626814781e-08,2.31001867821881e-08,0.0092386041600558,0.0147729935429548,1.34824441523354e-09,1.19109353655657e-08,0.00105155205025991,7.07076605059845e-06,2.64029437172889e-06,2.77811389152121e-07,4.46985535231907e-06,0.000123441913046628,1.8394773587531e-08,9.29465807111922e-08,1.32836350629996e-05,2.01327060824776e-05,1.20956556349794e-07,0.000160443567404158,7.54172016948305e-09,1.80087576286339e-08,4.16807561745546e-08,0.0204470593370998,6.00171068206577e-08,2.70401991142281e-06,7.98207711530919e-06,3.47348033176813e-08,6.49594939074639e-09,8.3458822561807e-08
