,10x10,11x10,12x10,13x10,14x10,15x10,16x10,17x10,18x10,19x10,20x10,21x10,22x10,2x10,3x10,4x10,6x10,7x10,8x10,9x10,10x11,11x11,12x11,13x11,14x11,15x11,16x11,17x11,18x11,19x11,20x11,21x11,22x11,23x11,24x11,25x11,26x11,27x11,28x11,29x11,2x11,30x11,31x11,3x11,4x11,5x11,6x11,7x11,8x11,9x11,10x12,11x12,12x12,13x12,14x12,15x12,16x12,17x12,18x12,19x12,20x12,21x12,22x12,23x12,24x12,25x12,26x12,27x12,28x12,29x12,30x12,31x12,32x12,3x12,4x12,5x12,6x12,7x12,8x12,9x12,10x13,11x13,12x13,13x13,14x13,15x13,16x13,17x13,18x13,19x13,20x13,21x13,22x13,23x13,24x13,25x13,26x13,27x13,28x13,29x13,30x13,31x13,32x13,4x13,5x13,6x13,7x13,8x13,9x13,11x14,12x14,13x14,14x14,15x14,16x14,17x14,18x14,19x14,20x14,21x14,22x14,23x14,24x14,25x14,26x14,27x14,28x14,29x14,30x14,31x14,32x14,3x14,4x14,5x14,6x14,7x14,8x14,9x14,10x15,11x15,12x15,13x15,14x15,15x15,16x15,17x15,18x15,19x15,20x15,21x15,22x15,23x15,24x15,25x15,26x15,27x15,28x15,29x15,30x15,31x15,32x15,3x15,4x15,5x15,6x15,7x15,8x15,9x15,10x16,11x16,12x16,13x16,14x16,15x16,16x16,17x16,18x16,19x16,20x16,21x16,22x16,23x16,24x16,25x16,26x16,28x16,29x16,2x16,30x16,31x16,3x16,4x16,5x16,6x16,7x16,8x16,9x16,10x17,11x17,12x17,13x17,14x17,15x17,16x17,17x17,18x17,19x17,20x17,21x17,22x17,23x17,24x17,25x17,26x17,27x17,28x17,29x17,30x17,31x17,3x17,4x17,5x17,6x17,7x17,8x17,9x17,10x18,11x18,12x18,13x18,14x18,15x18,16x18,17x18,18x18,19x18,20x18,21x18,22x18,23x18,24x18,25x18,26x18,27x18,28x18,29x18,30x18,4x18,5x18,6x18,7x18,8x18,9x18,10x19,11x19,12x19,13x19,14x19,15x19,16x19,17x19,22x19,23x19,24x19,25x19,26x19,5x19,6x19,7x19,8x19,9x19,7x20,8x20,9x20,8x21,9x21,14x8,15x8,16x8,17x8,10x9,11x9,12x9,13x9,14x9,15x9,16x9,17x9,18x9,19x9,20x9,5x9,8x9
2,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2
3,1,2,1,3,1,3,2,2,2,1,2,1,2,2,2,1,1,2,1,1,3,1,3,1,1,1,2,2,2,3,2,3,2,1,1,2,2,1,3,3,2,2,2,1,1,1,1,3,1,1,1,1,1,2,3,3,1,1,2,1,2,1,1,1,3,1,3,1,3,2,2,3,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,3,2,3,1,2,3,1,3,1,1,2,3,3,2,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,1,1,1,3,1,1,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,1,1,1,1,1,3,1,1,2,2,1,1,2,3,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,3,3,2,1,1,1,2,2,2,1,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,2,1,2,3,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2
4,1,2,3,4,1,4,2,2,2,3,2,1,2,2,2,1,3,2,1,1,4,1,4,3,1,1,2,2,2,4,2,4,2,3,3,2,2,3,4,4,2,2,2,3,1,3,1,4,3,3,1,1,1,2,4,4,3,3,2,3,2,3,3,3,4,3,4,3,4,2,2,4,2,2,1,2,1,3,3,3,2,3,1,3,2,1,2,3,2,3,4,2,4,1,2,4,3,4,3,3,2,4,4,2,1,1,1,1,4,3,3,3,3,3,4,4,3,3,3,2,2,2,2,2,2,2,2,4,2,2,4,2,1,1,1,4,1,3,4,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,4,2,2,2,2,1,1,1,1,1,4,1,3,2,2,3,3,2,4,3,3,3,2,2,3,1,2,1,2,2,2,2,2,3,1,1,1,4,4,2,3,3,3,2,2,2,3,4,4,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,1,1,1,1,1,3,3,1,3,4,4,4,2,2,2,2,4,2,2,2,2,4,4,2,2,2,2,1,2,4,1,2,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,3,3,3,2,2,2,2,2,2
5,1,2,3,4,1,4,2,2,2,5,2,1,2,2,2,1,5,2,1,1,4,1,4,3,1,1,2,2,2,4,2,4,2,3,5,2,2,5,4,4,2,2,2,5,1,5,1,4,3,3,1,1,1,2,4,4,3,5,2,3,2,3,5,3,4,5,4,5,4,2,2,4,2,2,1,2,1,5,5,3,2,3,1,5,2,1,2,3,2,3,4,2,4,1,2,4,5,4,3,3,2,4,4,2,1,1,1,1,4,5,5,5,5,5,4,4,5,3,3,2,2,2,2,2,2,2,2,4,2,2,4,2,1,1,1,4,1,5,4,5,4,3,5,5,5,5,2,5,3,3,3,5,5,3,2,2,2,4,2,2,2,2,1,1,1,1,1,4,1,3,2,2,5,5,2,4,5,5,3,2,2,5,1,2,1,2,2,2,2,2,5,1,1,1,4,4,2,5,5,5,2,2,2,3,4,4,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,1,1,1,1,1,5,5,1,5,4,4,4,2,2,2,2,4,2,2,2,2,4,4,2,2,2,2,1,2,4,1,2,5,5,2,5,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,3,2,2,2,2,2,2,2,3,3,2,2,5,3,3,2,2,2,2,2,2
6,1,2,3,4,1,4,5,5,2,6,2,1,5,2,5,1,6,5,1,1,4,1,4,3,1,1,5,5,5,4,5,4,5,3,6,2,5,6,4,4,5,5,5,6,1,6,1,4,3,3,1,1,1,5,4,4,3,6,5,3,2,3,6,3,4,6,4,6,4,5,2,4,2,5,1,2,1,6,6,3,5,3,1,6,5,1,5,3,2,3,4,2,4,1,2,4,6,4,3,3,2,4,4,5,1,1,1,1,4,6,6,6,6,6,4,4,6,3,3,2,5,5,2,2,2,5,2,4,5,5,4,2,1,1,1,4,1,6,4,6,4,3,6,6,6,6,2,6,3,3,3,6,6,3,5,2,2,4,2,2,5,5,1,1,1,1,1,4,1,3,2,5,6,6,5,4,6,6,3,2,2,6,1,2,1,2,5,5,2,5,6,1,1,1,4,4,5,6,6,6,2,2,2,3,4,4,5,2,5,2,2,5,2,5,4,5,2,4,5,2,5,1,1,1,1,1,6,6,1,6,4,4,4,5,2,2,5,4,5,2,2,2,4,4,5,5,5,5,1,2,4,1,5,6,6,5,6,5,5,5,5,5,5,5,5,5,5,5,6,2,5,2,3,5,5,5,5,5,5,2,3,3,2,2,6,3,3,2,5,5,5,2,5
7,1,2,3,4,5,4,6,6,2,7,2,1,6,2,6,1,7,6,5,1,4,5,4,3,5,5,6,6,6,4,6,4,6,3,7,2,6,7,4,4,6,6,6,7,5,7,5,4,3,3,5,5,5,6,4,4,3,7,6,3,2,3,7,3,4,7,4,7,4,6,2,4,2,6,5,2,1,7,7,3,6,3,5,7,6,5,6,3,2,3,4,2,4,5,2,4,7,4,3,3,2,4,4,6,1,1,1,1,4,7,7,7,7,7,4,4,7,3,3,2,6,6,2,2,2,6,2,4,6,6,4,2,5,1,1,4,1,7,4,7,4,3,7,7,7,7,2,7,3,3,3,7,7,3,6,2,2,4,2,2,6,6,5,1,5,5,1,4,5,3,2,6,7,7,6,4,7,7,3,2,2,7,5,2,1,2,6,6,2,6,7,5,5,5,4,4,6,7,7,7,2,2,2,3,4,4,6,2,6,2,2,6,2,6,4,6,2,4,6,2,6,5,1,5,5,1,7,7,5,7,4,4,4,6,2,2,6,4,6,2,2,2,4,4,6,6,6,6,1,2,4,5,6,7,7,6,7,6,6,6,6,6,6,6,6,6,6,6,7,2,6,2,3,6,6,6,6,6,6,2,3,3,2,2,7,3,3,2,6,6,6,2,6
8,1,2,3,4,5,6,7,7,2,8,2,1,7,2,7,1,8,7,5,1,6,5,6,3,5,5,7,7,7,6,7,4,7,3,8,2,7,8,6,4,7,7,7,8,5,8,5,4,3,3,5,5,5,7,4,4,3,8,7,3,2,3,8,3,6,8,4,8,6,7,2,4,2,7,5,2,1,8,8,3,7,3,5,8,7,5,7,3,2,3,4,2,4,5,2,6,8,6,3,3,2,6,4,7,1,1,1,1,6,8,8,8,8,8,4,4,8,3,3,2,7,7,2,2,2,7,2,4,7,7,4,2,5,1,1,6,1,8,6,8,6,3,8,8,8,8,2,8,3,3,3,8,8,3,7,2,2,4,2,2,7,7,5,1,5,5,1,6,5,3,2,7,8,8,7,6,8,8,3,2,2,8,5,2,1,2,7,7,2,7,8,5,5,5,4,6,7,8,8,8,2,2,2,3,6,6,7,2,7,2,2,7,2,7,4,7,2,6,7,2,7,5,1,5,5,1,8,8,5,8,4,6,4,7,2,2,7,4,7,2,2,2,4,4,7,7,7,7,1,2,4,5,7,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,8,2,7,2,3,7,7,7,7,7,7,2,3,3,2,2,8,3,3,2,7,7,7,2,7
9,1,2,3,4,5,6,7,7,2,8,2,1,7,2,7,1,8,7,5,1,6,5,6,3,5,5,7,7,7,6,7,4,7,3,8,2,7,8,6,4,7,7,7,8,5,8,5,4,3,3,5,5,5,7,4,4,9,8,7,9,2,3,8,3,6,8,4,8,6,7,2,4,2,7,5,2,1,8,8,3,7,9,5,8,7,5,7,3,2,3,4,2,4,5,2,6,8,6,9,3,2,6,4,7,1,1,1,1,6,8,8,8,8,8,4,4,8,9,9,2,7,7,2,2,2,7,2,4,7,7,4,2,5,1,1,6,1,8,6,8,6,3,8,8,8,8,2,8,9,9,9,8,8,9,7,2,2,4,2,2,7,7,5,1,5,5,1,6,5,3,2,7,8,8,7,6,8,8,9,2,2,8,5,2,1,2,7,7,2,7,8,5,5,5,4,6,7,8,8,8,2,2,2,3,6,6,7,2,7,2,2,7,2,7,4,7,2,6,7,2,7,5,1,5,5,1,8,8,5,8,4,6,4,7,2,2,7,4,7,2,2,2,4,4,7,7,7,7,1,2,4,5,7,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,8,2,7,2,3,7,7,7,7,7,7,2,3,9,2,2,8,3,9,2,7,7,7,2,7
10,1,2,3,4,5,6,7,7,2,8,9,1,7,9,7,1,8,7,5,1,6,5,6,3,5,5,7,7,7,6,7,4,7,3,8,9,7,8,6,4,7,7,7,8,5,8,5,4,3,3,5,5,5,7,4,4,10,8,7,10,9,3,8,3,6,8,4,8,6,7,9,4,9,7,5,9,1,8,8,3,7,10,5,8,7,5,7,3,9,3,4,2,4,5,2,6,8,6,10,3,9,6,4,7,1,1,1,1,6,8,8,8,8,8,4,4,8,10,10,9,7,7,2,9,9,7,2,4,7,7,4,9,5,1,1,6,1,8,6,8,6,3,8,8,8,8,2,8,10,10,10,8,8,10,7,2,9,4,9,2,7,7,5,1,5,5,1,6,5,3,9,7,8,8,7,6,8,8,10,9,9,8,5,9,1,9,7,7,9,7,8,5,5,5,4,6,7,8,8,8,9,9,9,3,6,6,7,9,7,2,9,7,9,7,4,7,9,6,7,9,7,5,1,5,5,1,8,8,5,8,4,6,4,7,9,9,7,4,7,9,9,9,4,4,7,7,7,7,1,9,4,5,7,8,8,7,8,7,7,7,7,7,7,7,7,7,7,7,8,9,7,9,3,7,7,7,7,7,7,2,3,10,2,2,8,3,10,2,7,7,7,9,7
