,16x10,17x10,18x10,19x10,20x10,21x10,22x10,23x10,24x10,25x10,26x10,27x10,28x10,29x10,30x10,31x10,32x10,17x11,18x11,19x11,20x11,21x11,22x11,23x11,24x11,25x11,26x11,27x11,28x11,29x11,30x11,31x11,32x11,21x12,22x12,23x12,24x12,25x12,26x12,27x12,28x12,29x12,30x12,31x12,32x12,23x13,25x13,26x13,27x13,28x13,29x13,30x13,31x13,32x13,29x14,30x14,31x14,32x14,14x2,15x2,16x2,17x2,18x2,19x2,20x2,21x2,22x2,23x2,24x2,25x2,26x2,27x2,28x2,29x2,30x2,31x2,32x2,12x3,13x3,14x3,15x3,16x3,17x3,18x3,19x3,20x3,21x3,22x3,23x3,24x3,25x3,26x3,27x3,28x3,29x3,30x3,31x3,32x3,12x4,13x4,14x4,15x4,16x4,17x4,18x4,19x4,20x4,21x4,22x4,24x4,25x4,26x4,27x4,28x4,29x4,30x4,31x4,32x4,12x5,13x5,14x5,15x5,16x5,17x5,18x5,19x5,20x5,21x5,22x5,23x5,24x5,25x5,26x5,27x5,28x5,29x5,30x5,31x5,32x5,12x6,13x6,14x6,15x6,16x6,17x6,18x6,19x6,20x6,21x6,22x6,23x6,24x6,25x6,26x6,27x6,28x6,29x6,30x6,31x6,32x6,12x7,13x7,14x7,15x7,16x7,17x7,18x7,19x7,20x7,21x7,22x7,23x7,24x7,25x7,26x7,27x7,28x7,29x7,30x7,31x7,32x7,13x8,14x8,15x8,16x8,17x8,18x8,19x8,20x8,21x8,22x8,23x8,24x8,25x8,26x8,27x8,28x8,29x8,30x8,31x8,32x8,13x9,14x9,15x9,16x9,17x9,18x9,19x9,20x9,21x9,22x9,23x9,24x9,25x9,26x9,27x9,28x9,29x9,30x9,31x9,32x9,31x15,32x15,32x16
2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1
3,1,1,2,1,3,3,3,1,1,3,1,3,1,2,1,1,2,1,1,1,1,1,2,3,1,1,1,2,1,1,1,1,3,1,3,1,2,3,3,1,1,1,3,1,3,1,1,2,1,3,1,1,2,3,1,1,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,3,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,2,3,1,2,1,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,2,2,3,1,1,3,2,1,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,2,3,3,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,3,3,1,2,1,3,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,3,1,2,3,2,1,1,1
4,1,1,2,1,3,3,3,1,1,3,1,3,1,4,1,1,2,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,3,1,3,1,2,3,3,1,1,1,3,1,3,1,1,2,1,3,1,1,4,3,1,1,4,2,1,1,3,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,4,1,1,1,1,3,4,4,4,4,3,1,4,4,4,2,4,2,4,4,2,3,1,1,1,1,1,1,1,4,3,1,4,1,4,4,4,3,2,4,2,2,1,1,1,1,1,1,1,1,4,4,3,1,1,3,2,1,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,1,2,4,3,1,1,1,1,1,1,1,1,1,4,1,2,3,3,1,4,4,4,2,2,4,1,1,1,1,1,4,1,1,3,3,1,4,1,3,2,1,3,1,4,4,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,3,1,2,3,4,1,1,1
5,1,1,2,1,3,3,3,1,1,3,1,3,1,4,1,1,5,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,3,1,3,1,5,3,3,1,1,1,3,1,3,1,1,5,1,3,1,1,4,3,1,1,4,5,1,1,3,4,4,4,4,4,4,4,4,5,4,4,4,4,5,3,4,1,1,1,1,3,4,4,4,4,3,1,4,4,4,2,4,2,4,4,5,3,1,1,1,1,1,1,1,4,3,1,4,1,4,4,4,3,2,4,2,5,1,1,1,1,1,1,1,1,4,4,3,1,1,3,5,1,3,3,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,1,5,4,3,1,1,1,1,1,1,1,1,1,4,1,5,3,3,1,4,4,4,5,5,4,1,1,1,1,1,4,1,1,3,3,1,4,1,3,5,1,3,1,4,4,1,1,1,1,1,1,1,1,1,5,1,3,3,5,1,3,1,2,3,4,1,1,1
6,1,1,2,1,3,3,3,1,1,3,1,3,1,4,1,1,5,1,1,1,1,1,2,3,1,1,1,4,1,1,1,1,3,1,3,1,5,3,3,1,1,1,3,1,3,1,1,5,1,3,1,1,6,3,1,1,4,5,1,1,3,4,4,6,4,4,4,4,4,5,4,4,4,4,5,3,4,1,1,1,1,3,4,4,4,6,3,1,4,4,4,2,6,2,4,4,5,3,1,1,1,1,1,1,1,6,3,1,4,1,4,6,4,3,2,6,2,5,1,1,1,1,1,1,1,1,4,6,3,1,1,3,5,1,3,3,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,3,3,1,5,4,3,1,1,1,1,1,1,1,1,1,4,1,5,3,3,1,4,6,4,5,5,6,1,1,1,1,1,4,1,1,3,3,1,4,1,3,5,1,3,1,4,4,1,1,1,1,1,1,1,1,1,5,1,3,3,5,1,3,1,2,3,4,1,1,1
7,1,1,2,1,3,3,3,1,4,3,4,3,4,5,4,4,6,1,1,1,1,1,2,3,1,1,1,5,1,1,1,4,3,1,3,4,6,3,3,1,1,1,3,4,3,1,1,6,1,3,1,1,7,3,1,1,5,6,1,1,3,5,5,7,5,5,5,5,5,6,5,5,5,5,6,3,5,1,1,1,1,3,5,5,5,7,3,1,5,5,5,2,7,2,5,5,6,3,1,1,1,4,1,4,4,7,3,1,5,4,5,7,5,3,2,7,2,6,1,1,1,1,1,1,1,1,5,7,3,1,1,3,6,4,3,3,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,4,3,7,3,3,4,6,5,3,1,1,1,4,1,1,4,1,1,5,4,6,3,3,4,5,7,5,6,6,7,1,1,1,1,1,5,1,4,3,3,4,5,1,3,6,4,3,4,5,5,1,1,4,1,1,1,1,1,1,6,1,3,3,6,4,3,1,2,3,5,1,4,1
8,1,1,2,1,3,4,3,1,5,3,5,3,5,6,5,5,7,1,1,1,1,1,2,3,1,1,1,6,1,1,1,5,3,1,4,5,7,3,3,1,1,1,3,5,4,1,1,7,1,4,1,1,8,4,1,1,6,7,1,1,3,6,6,8,6,6,6,6,6,7,6,6,6,6,7,3,6,1,1,1,1,3,6,6,6,8,4,1,6,6,6,2,8,2,6,6,7,3,1,1,1,5,1,5,5,8,3,1,6,5,6,8,6,3,2,8,2,7,1,1,1,1,1,1,1,1,6,8,4,1,1,3,7,5,3,4,7,7,6,1,1,1,1,1,1,1,1,1,1,1,1,5,3,8,3,4,5,7,6,4,1,1,1,5,1,1,5,1,1,6,5,7,4,3,5,6,8,6,7,7,8,1,1,1,1,1,6,1,5,3,4,5,6,1,3,7,5,3,5,6,6,1,1,5,1,1,1,1,1,1,7,1,3,3,7,5,4,1,2,3,6,1,5,1
9,1,1,2,1,3,4,3,1,5,3,5,3,5,6,5,5,7,1,1,1,1,1,2,3,1,1,1,6,1,1,1,5,3,1,4,5,7,3,3,1,1,1,3,5,4,1,1,7,1,4,1,1,8,4,1,1,6,7,1,1,3,9,9,8,9,9,9,9,6,7,9,9,9,6,7,3,6,1,1,1,1,3,6,9,9,8,4,1,6,6,9,2,8,2,9,9,7,3,1,1,1,5,1,5,5,8,3,1,9,5,6,8,9,3,2,8,2,7,1,1,1,1,1,1,1,1,9,8,4,1,1,3,7,5,3,4,7,7,9,1,1,1,1,1,1,1,1,1,1,1,1,5,3,8,3,4,5,7,6,4,1,1,1,5,1,1,5,1,1,9,5,7,4,3,5,6,8,9,7,7,8,1,1,1,1,1,6,1,5,3,4,5,6,1,3,7,5,3,5,6,9,1,1,5,1,1,1,1,1,1,7,1,3,3,7,5,4,1,2,3,6,1,5,1
10,1,1,2,1,3,4,5,1,6,3,6,3,6,7,6,6,8,1,1,1,1,1,2,3,1,1,1,7,1,1,1,6,5,1,4,6,8,5,5,1,1,1,5,6,4,1,1,8,1,4,1,1,9,4,1,1,7,8,1,1,5,10,10,9,10,10,10,10,7,8,10,10,10,7,8,3,7,1,1,1,1,5,7,10,10,9,4,1,7,7,10,2,9,2,10,10,8,3,1,1,1,6,1,6,6,9,5,1,10,6,7,9,10,3,2,9,2,8,1,1,1,1,1,1,1,1,10,9,4,1,1,5,8,6,5,4,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,6,3,9,3,4,6,8,7,4,1,1,1,6,1,1,6,1,1,10,6,8,4,5,6,7,9,10,8,8,9,1,1,1,1,1,7,1,6,5,4,6,7,1,3,8,6,3,6,7,10,1,1,6,1,1,1,1,1,1,8,1,3,3,8,6,4,1,2,3,7,1,6,1
